player_name,player_id,timeframe,aLevel,Age,TeamName,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+
Adrian Bello,sa3021303,last_7,DSL,19,MIA (DSL),Total,- - -,- - -,,,3,11,13,2,2,0,0,0,2,1,2,0,5,0,0,0,0,0,0,.182,15.4%,38.5%,0.40,.308,.182,.490,.000,2.6,.333,0.0,1,-1.1,.282,59
Darvin Cruz,sa3021302,last_15,DSL,19,KCR (DSL),Total,- - -,- - -,,,8,22,30,8,7,1,0,0,3,5,6,0,5,1,1,0,0,0,0,.364,20.0%,16.7%,1.20,.500,.409,.909,.045,0.9,.444,-0.1,7,2.5,.474,155
Adrian Bello,sa3021303,last_30,DSL,19,MIA (DSL),Total,- - -,- - -,,,6,19,25,3,3,0,0,0,4,3,4,0,8,0,2,0,0,0,0,.158,16.0%,32.0%,0.50,.280,.158,.438,.000,2.6,.231,0.0,1,-2.7,.253,43
Jayden Felicia,sa3021307,last_30,DSL,19,MIA (DSL),Total,- - -,- - -,,,12,34,45,6,4,1,0,1,7,3,10,0,9,1,0,0,0,3,2,.176,22.2%,20.0%,1.11,.378,.294,.672,.118,4.9,.208,-0.6,7,-0.4,.367,104
Jayden Felicia,sa3021307,last_45,DSL,19,MIA (DSL),Total,- - -,- - -,,,12,34,45,6,4,1,0,1,7,3,10,0,9,1,0,0,0,3,2,.176,22.2%,20.0%,1.11,.378,.294,.672,.118,4.9,.208,-0.6,7,-0.4,.367,104
Jayden Felicia,sa3021307,last_7,DSL,19,MIA (DSL),Total,- - -,- - -,,,5,9,15,3,2,0,0,1,4,2,5,0,1,1,0,0,0,1,0,.333,33.3%,6.7%,5.00,.600,.667,1.267,.333,5.9,.286,0.2,5,2.9,.600,229
Luis Quesada,sa3021308,last_7,DSL,20,HOU (DSL),Total,- - -,- - -,,,2,4,4,2,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,.500,0.0%,0.0%,0.00,.500,.750,1.250,.250,2.6,.500,0.0,1,0.7,.590,212
Luis Quesada,sa3021308,last_15,DSL,20,HOU (DSL),Total,- - -,- - -,,,5,15,17,5,3,2,0,0,6,4,1,0,4,1,0,0,1,2,0,.333,5.9%,23.5%,0.25,.412,.467,.878,.133,7.5,.455,0.4,4,0.9,.436,129
Luis Quesada,sa3021308,last_45,DSL,20,HOU (DSL),Total,- - -,- - -,,,5,15,17,5,3,2,0,0,6,4,1,0,4,1,0,0,1,2,0,.333,5.9%,23.5%,0.25,.412,.467,.878,.133,7.5,.455,0.4,4,0.9,.436,129
Justin Ramirez,sa3021324,last_45,DSL,20,NYM (DSL),Total,- - -,- - -,,,10,29,35,7,4,3,0,0,4,5,5,0,5,1,0,0,0,4,3,.241,14.3%,14.3%,1.00,.371,.345,.716,.103,4.8,.292,-1.0,6,-0.1,.373,95
Justin Ramirez,sa3021324,last_30,DSL,20,NYM (DSL),Total,- - -,- - -,,,10,29,35,7,4,3,0,0,4,5,5,0,5,1,0,0,0,4,3,.241,14.3%,14.3%,1.00,.371,.345,.716,.103,4.8,.292,-1.0,6,-0.1,.373,95
Justin Ramirez,sa3021324,last_7,DSL,20,NYM (DSL),Total,- - -,- - -,,,3,5,7,2,2,0,0,0,1,1,2,0,0,0,0,0,0,2,2,.400,28.6%,0.0%,2.00,.571,.400,.971,.000,3.9,.400,-0.8,2,0.9,.524,175
Justin Ramirez,sa3021324,last_15,DSL,20,NYM (DSL),Total,- - -,- - -,,,9,26,31,6,3,3,0,0,4,5,4,0,4,1,0,0,0,4,3,.231,12.9%,12.9%,1.00,.355,.346,.701,.115,5.2,.273,-1.0,5,-0.4,.363,89
Jorge Lara,sa3021327,last_15,DSL,19,ARI (DSL),Total,- - -,- - -,,,7,20,26,6,4,1,1,0,6,4,5,0,4,1,0,0,0,4,0,.300,19.2%,15.4%,1.25,.462,.450,.912,.150,9.9,.375,0.8,6,1.9,.463,150
Jorge Lara,sa3021327,last_45,DSL,19,ARI (DSL),Total,- - -,- - -,,,8,22,30,6,4,1,1,0,8,4,7,0,4,1,0,0,0,4,0,.273,23.3%,13.3%,1.75,.467,.409,.876,.136,9.7,.333,0.7,7,2.1,.456,146
Jorge Lara,sa3021327,last_30,DSL,19,ARI (DSL),Total,- - -,- - -,,,8,22,30,6,4,1,1,0,8,4,7,0,4,1,0,0,0,4,0,.273,23.3%,13.3%,1.75,.467,.409,.876,.136,9.7,.333,0.7,7,2.1,.456,146
Jorge Lara,sa3021327,last_7,DSL,19,ARI (DSL),Total,- - -,- - -,,,3,7,9,1,1,0,0,0,4,0,2,0,2,0,0,0,0,2,0,.143,22.2%,22.2%,1.00,.333,.143,.476,.000,7.5,.200,0.4,1,-0.6,.295,60
Angel Perez,sa3021593,last_7,DSL,19,PIT (DSL),Total,- - -,- - -,,,1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0%,33.3%,0.00,.000,.000,.000,.000,0.1,.000,0.0,0,-1.0,.000,-97
Angel Perez,sa3021593,last_30,DSL,19,PIT (DSL),Total,- - -,- - -,,,5,17,18,3,2,1,0,0,1,1,1,0,6,0,0,0,2,0,0,.176,5.6%,33.3%,0.17,.222,.235,.458,.059,1.1,.273,0.0,1,-2.2,.233,28
Angel Perez,sa3021593,last_45,DSL,19,PIT (DSL),Total,- - -,- - -,,,5,17,18,3,2,1,0,0,1,1,1,0,6,0,0,0,2,0,0,.176,5.6%,33.3%,0.17,.222,.235,.458,.059,1.1,.273,0.0,1,-2.2,.233,28
Angel Perez,sa3021593,last_15,DSL,19,PIT (DSL),Total,- - -,- - -,,,4,13,14,1,0,1,0,0,1,0,1,0,4,0,0,0,2,0,0,.077,7.1%,28.6%,0.25,.143,.154,.297,.077,2.6,.111,0.0,0,-2.7,.156,-13
Sebastian Cadiz,sa3021602,last_30,DSL,19,CLE (DSL),Total,- - -,- - -,,,6,14,22,3,2,0,1,0,1,3,8,0,5,0,0,0,0,1,0,.214,36.4%,22.7%,1.60,.500,.357,.857,.143,6.0,.333,0.2,5,1.7,.468,147
Sebastian Cadiz,sa3021602,last_7,DSL,19,CLE (DSL),Total,- - -,- - -,,,2,4,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,20.0%,20.0%,1.00,.200,.000,.200,.000,0.1,.000,0.0,0,-0.9,.165,-15
Sebastian Cadiz,sa3021602,last_15,DSL,19,CLE (DSL),Total,- - -,- - -,,,6,14,22,3,2,0,1,0,1,3,8,0,5,0,0,0,0,1,0,.214,36.4%,22.7%,1.60,.500,.357,.857,.143,6.0,.333,0.2,5,1.7,.468,147
Sebastian Cadiz,sa3021602,last_45,DSL,19,CLE (DSL),Total,- - -,- - -,,,6,14,22,3,2,0,1,0,1,3,8,0,5,0,0,0,0,1,0,.214,36.4%,22.7%,1.60,.500,.357,.857,.143,6.0,.333,0.2,5,1.7,.468,147
Ariel Lebron,sa3021623,last_45,DSL,20,HOU (DSL),Total,- - -,- - -,,,9,35,40,13,7,5,0,1,8,8,2,0,6,1,1,1,0,2,0,.371,5.0%,15.0%,0.33,.410,.600,1.010,.229,6.6,.414,0.4,10,3.2,.469,147
Ariel Lebron,sa3021623,last_30,DSL,20,HOU (DSL),Total,- - -,- - -,,,9,35,40,13,7,5,0,1,8,8,2,0,6,1,1,1,0,2,0,.371,5.0%,15.0%,0.33,.410,.600,1.010,.229,6.6,.414,0.4,10,3.2,.469,147
Ariel Lebron,sa3021623,last_7,DSL,20,HOU (DSL),Total,- - -,- - -,,,4,16,17,4,2,2,0,0,2,2,0,0,4,0,0,1,0,1,0,.250,0.0%,23.5%,0.00,.250,.375,.625,.125,7.5,.333,0.2,2,-1.2,.295,54
Ariel Lebron,sa3021623,last_15,DSL,20,HOU (DSL),Total,- - -,- - -,,,9,35,40,13,7,5,0,1,8,8,2,0,6,1,1,1,0,2,0,.371,5.0%,15.0%,0.33,.410,.600,1.010,.229,6.6,.414,0.4,10,3.2,.469,147
Sebastián De Los Santos,sa3021604,last_15,DSL,19,CLE (DSL),Total,- - -,- - -,,,4,5,10,1,1,0,0,0,2,0,4,0,2,1,0,0,0,0,0,.200,40.0%,20.0%,2.00,.600,.200,.800,.000,2.0,.333,0.0,3,1.2,.517,173
Sebastián De Los Santos,sa3021604,last_30,DSL,19,CLE (DSL),Total,- - -,- - -,,,4,5,10,1,1,0,0,0,2,0,4,0,2,1,0,0,0,0,0,.200,40.0%,20.0%,2.00,.600,.200,.800,.000,2.0,.333,0.0,3,1.2,.517,173
Sebastián De Los Santos,sa3021604,last_45,DSL,19,CLE (DSL),Total,- - -,- - -,,,4,5,10,1,1,0,0,0,2,0,4,0,2,1,0,0,0,0,0,.200,40.0%,20.0%,2.00,.600,.200,.800,.000,2.0,.333,0.0,3,1.2,.517,173
Sebastián De Los Santos,sa3021604,last_7,DSL,19,CLE (DSL),Total,- - -,- - -,,,4,5,10,1,1,0,0,0,2,0,4,0,2,1,0,0,0,0,0,.200,40.0%,20.0%,2.00,.600,.200,.800,.000,2.0,.333,0.0,3,1.2,.517,173
Nelson Marin,sa3021627,last_30,DSL,19,DET (DSL),Total,- - -,- - -,,,11,21,32,6,6,0,0,0,3,2,10,0,5,1,0,0,0,0,0,.286,31.3%,15.6%,2.00,.531,.286,.817,.000,0.7,.375,-0.1,8,2.7,.474,153
Nelson Marin,sa3021627,last_45,DSL,19,DET (DSL),Total,- - -,- - -,,,11,21,32,6,6,0,0,0,3,2,10,0,5,1,0,0,0,0,0,.286,31.3%,15.6%,2.00,.531,.286,.817,.000,0.7,.375,-0.1,8,2.7,.474,153
Miguel Blanco,sa3021630,last_45,DSL,19,SFG (DSL),Total,- - -,- - -,,,9,28,31,6,6,0,0,0,4,1,2,0,3,1,0,0,3,1,1,.214,6.5%,9.7%,0.67,.290,.214,.505,.000,4.7,.240,-0.4,2,-2.7,.276,49
Miguel Blanco,sa3021630,last_15,DSL,19,SFG (DSL),Total,- - -,- - -,,,8,25,28,6,6,0,0,0,4,1,2,0,2,1,0,0,2,1,1,.240,7.1%,7.1%,1.00,.321,.240,.561,.000,4.7,.261,-0.4,3,-1.7,.305,65
Nelson Marin,sa3021627,last_7,DSL,19,DET (DSL),Total,- - -,- - -,,,4,8,11,2,2,0,0,0,0,1,2,0,1,1,0,0,0,0,0,.250,18.2%,9.1%,2.00,.455,.250,.705,.000,0.1,.286,0.0,2,0.3,.411,119
Miguel Blanco,sa3021630,last_30,DSL,19,SFG (DSL),Total,- - -,- - -,,,9,28,31,6,6,0,0,0,4,1,2,0,3,1,0,0,3,1,1,.214,6.5%,9.7%,0.67,.290,.214,.505,.000,4.7,.240,-0.4,2,-2.7,.276,49
Nelson Marin,sa3021627,last_15,DSL,19,DET (DSL),Total,- - -,- - -,,,10,18,29,5,5,0,0,0,3,2,10,0,4,1,0,0,0,0,0,.278,34.5%,13.8%,2.50,.552,.278,.830,.000,0.8,.357,-0.1,7,2.8,.488,160
Hojans Hernandez,sa3021633,last_45,DSL,19,ATL (DSL),Total,- - -,- - -,,,5,13,14,3,2,1,0,0,3,0,1,0,5,0,0,0,0,1,0,.231,7.1%,35.7%,0.20,.286,.308,.593,.077,7.1,.375,0.2,1,-0.9,.299,62
Miguel Blanco,sa3021630,last_7,DSL,19,SFG (DSL),Total,- - -,- - -,,,4,12,14,4,4,0,0,0,3,0,2,0,1,0,0,0,1,0,0,.333,14.3%,7.1%,2.00,.429,.333,.762,.000,2.6,.364,0.0,3,0.4,.406,119
Hojans Hernandez,sa3021633,last_7,DSL,19,ATL (DSL),Total,- - -,- - -,,,3,5,6,1,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,.200,16.7%,50.0%,0.33,.333,.200,.533,.000,2.6,.500,0.0,1,-0.4,.305,65
Jesus Abreu,sa3021636,last_30,DSL,19,MIA (DSL),Total,- - -,- - -,,,7,18,24,4,2,0,1,1,3,8,4,0,7,1,1,0,1,1,0,.222,16.7%,29.2%,0.57,.375,.500,.875,.278,7.5,.273,0.2,5,0.7,.410,127
Rafael Castillo,sa3021642,last_7,DSL,19,MIA (DSL),Total,- - -,- - -,,,1,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.0%,25.0%,0.00,.000,.000,.000,.000,0.1,.000,0.0,-1,-1.3,.000,-100
